title,price,address,size,fangxiang,format,type,time,tag
整租·文苑小区(虹口)2室1厅南,4500 元/月,虹口-凉城-文苑小区(虹口),57㎡,南,2室1厅1卫,链家,5天前维护,随时看房
整租·东锦苑2室2厅南,2800 元/月,浦东-川沙-东锦苑,77㎡,南,2室2厅1卫,链家,4天前维护,随时看房
整租·庆华新村2室0厅南,1700 元/月,青浦-夏阳-庆华新村,64㎡,南,2室0厅1卫,链家,今天维护,
整租·图情小区2室1厅南,5000 元/月,徐汇-徐汇滨江-图情小区,75㎡,南,2室1厅1卫,链家,4天前维护,
整租·星纪花苑2室1厅南,4800 元/月,静安-彭浦-星纪花苑,74㎡,南,2室1厅1卫,链家,13天前维护,近地铁
整租·红旗小区1室1厅南,2300 元/月,闵行-老闵行-红旗小区,43㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·常德路430号2室0厅南,5800 元/月,静安-南京西路-常德路430号,33㎡,南,2室0厅1卫,链家,2天前维护,近地铁随时看房
整租·惠德新邨1室1厅南/北,3630 元/月,浦东-北蔡-惠德新邨,41㎡,南北,1室1厅1卫,链家,2天前维护,近地铁随时看房
整租·徐泾北城欣沁苑2室2厅南/北,2500 元/月,青浦-华新-徐泾北城欣沁苑,70㎡,南北,2室2厅1卫,链家,1天前维护,
整租·康桥阳光大厦1室1厅北,2500 元/月,浦东-御桥-康桥阳光大厦,29㎡,北,1室1厅1卫,链家,7天前维护,
整租·金牛苑2室1厅南,5000 元/月,徐汇-上海南站-金牛苑,74㎡,南,2室1厅1卫,链家,1天前维护,近地铁随时看房
整租·纪念小区2室1厅南/北,4600 元/月,虹口-江湾镇-纪念小区,52㎡,南北,2室1厅1卫,链家,2天前维护,近地铁随时看房
整租·高荣小区2室0厅南,7500 元/月,静安-曹家渡-高荣小区,78㎡,南,2室0厅1卫,链家,7天前维护,近地铁精装随时看房
整租·西诸安浜路435弄1室0厅南,5500 元/月,长宁-中山公园-西诸安浜路435弄,29㎡,南,1室0厅1卫,链家,5天前维护,近地铁精装随时看房
整租·池沟虹教小区2室1厅南,4500 元/月,虹口-江湾镇-池沟虹教小区,45㎡,南,2室1厅1卫,链家,12天前维护,近地铁
整租·碧云东壹栋1室1厅东南,3400 元/月,浦东-金桥-碧云东壹栋,42㎡,东南,1室1厅1卫,链家,5天前维护,近地铁随时看房
整租·阳城花园2室1厅南,6500 元/月,静安-阳城-阳城花园,86㎡,南,2室1厅1卫,链家,6天前维护,近地铁随时看房
整租·宜川三村1室1厅南,3300 元/月,普陀-甘泉宜川-宜川三村,40㎡,南,1室1厅1卫,链家,3天前维护,近地铁随时看房
整租·复旦小区2室1厅南,4500 元/月,虹口-凉城-复旦小区,58㎡,南,2室1厅1卫,链家,5天前维护,近地铁
整租·绿地崴廉公寓1室1厅南,3600 元/月,浦东-高行-绿地崴廉公寓,65㎡,南,1室1厅1卫,链家,今天维护,
整租·安西小区2室1厅南,7000 元/月,静安-江宁路-安西小区,62㎡,南,2室1厅1卫,链家,4天前维护,近地铁精装随时看房
整租·海厦小区1室1厅西北,5300 元/月,长宁-中山公园-海厦小区,33㎡,西北,1室1厅1卫,链家,6天前维护,近地铁精装
整租·瑞和苑2室1厅南,3300 元/月,浦东-周浦-瑞和苑,74㎡,南,2室1厅1卫,链家,1天前维护,
整租·新长征花苑1室1厅南,3600 元/月,普陀-长征-新长征花苑,46㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·永太小区1室2厅南,6000 元/月,徐汇-建国西路-永太小区,38㎡,南,1室2厅1卫,链家,7天前维护,近地铁精装
整租·镇宁路404弄1室1厅西,4600 元/月,静安-静安寺-镇宁路404弄,39㎡,西,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·长风二村风荷园1室0厅南,3500 元/月,普陀-长风-长风二村风荷园,27㎡,南,1室0厅1卫,链家,12天前维护,近地铁随时看房
整租·曹杨三村(兰岭园)1室1厅南,3100 元/月,普陀-曹杨-曹杨三村(兰岭园),42㎡,南,1室1厅1卫,链家,5天前维护,近地铁随时看房
整租·盛桥三村1室1厅南,1900 元/月,宝山-月浦-盛桥三村,45㎡,南,1室1厅1卫,链家,1天前维护,
整租·骏豪国际1室1厅南,7200 元/月,静安-南京西路-骏豪国际,51㎡,南,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·崧泽华城和瑞东苑2室1厅南,1800 元/月,青浦-赵巷-崧泽华城和瑞东苑,69㎡,南,2室1厅1卫,链家,4天前维护,
整租·宜川四村1室1厅南,3100 元/月,普陀-甘泉宜川-宜川四村,35㎡,南,1室1厅1卫,链家,4天前维护,随时看房
整租·宁和小区2室1厅南,6000 元/月,静安-大宁-宁和小区,55㎡,南,2室1厅1卫,链家,4天前维护,近地铁随时看房
整租·爱博五村1室0厅东,2300 元/月,闵行-华漕-爱博五村,30㎡,东,1室0厅1卫,链家,1天前维护,
整租·控江路59弄1室1厅南,3800 元/月,杨浦-周家嘴路-控江路59弄,40㎡,南,1室1厅1卫,链家,今天维护,
整租·浣沙三村1室1厅南,4200 元/月,杨浦-黄兴公园-浣沙三村,42㎡,南,1室1厅1卫,链家,1天前维护,近地铁
整租·绿海家园3室1厅南,3500 元/月,浦东-川沙-绿海家园,110㎡,南,3室1厅2卫,链家,6天前维护,近地铁双卫生间随时看房
整租·解放新村1室1厅南,1400 元/月,奉贤-南桥-解放新村,39㎡,南,1室1厅1卫,链家,今天维护,随时看房
整租·艺泰安邦2室2厅南,2400 元/月,浦东-宣桥-艺泰安邦,87㎡,南,2室2厅1卫,链家,13天前维护,精装
整租·中山北路2185弄1室0厅南,3800 元/月,普陀-光新-中山北路2185弄,32㎡,南,1室0厅1卫,链家,6天前维护,近地铁随时看房
整租·鞍山三村1室0厅南/北,3850 元/月,杨浦-鞍山-鞍山三村,24㎡,南北,1室0厅1卫,链家,5天前维护,近地铁随时看房
整租·通阁小区2室1厅南,5500 元/月,静安-西藏北路-通阁小区,50㎡,南,2室1厅1卫,链家,3天前维护,近地铁
整租·兴联大厦2室1厅西南/北,6700 元/月,长宁-中山公园-兴联大厦,80㎡,西南北,2室1厅1卫,链家,9天前维护,近地铁精装
整租·番南小区1室1厅南,5000 元/月,徐汇-徐家汇-番南小区,31㎡,南,1室1厅1卫,链家,5天前维护,近地铁精装
整租·龙漕路200弄2室1厅南,6000 元/月,徐汇-龙华-龙漕路200弄,61㎡,南,2室1厅1卫,链家,今天维护,近地铁随时看房
整租·桃浦三村石榴苑2室1厅南,3400 元/月,普陀-桃浦-桃浦三村石榴苑,60㎡,南,2室1厅1卫,链家,5天前维护,近地铁随时看房
整租·法华镇路720弄2室1厅南,5500 元/月,长宁-新华路-法华镇路720弄,42㎡,南,2室1厅1卫,链家,1天前维护,近地铁随时看房
整租·樱源晶舍2室2厅南,7500 元/月,长宁-西郊-樱源晶舍,101㎡,南,2室2厅1卫,链家,1天前维护,
整租·公元新村2室1厅南,2800 元/月,浦东-周浦-公元新村,50㎡,南,2室1厅1卫,链家,今天维护,随时看房
整租·桃浦三村石榴苑2室1厅南,3800 元/月,普陀-桃浦-桃浦三村石榴苑,59㎡,南,2室1厅1卫,链家,6天前维护,近地铁
整租·东新路137弄2室1厅南,4000 元/月,普陀-武宁-东新路137弄,54㎡,南,2室1厅1卫,链家,12天前维护,近地铁
整租·优抚园1室1厅南,4000 元/月,虹口-曲阳-优抚园,31㎡,南,1室1厅1卫,链家,5天前维护,近地铁
整租·龙吴路11弄2室1厅南,5500 元/月,徐汇-万体馆-龙吴路11弄,54㎡,南,2室1厅1卫,链家,6天前维护,近地铁精装
整租·康健路1号1室1厅南,5000 元/月,徐汇-康健-康健路1号,50㎡,南,1室1厅1卫,链家,2天前维护,近地铁
整租·绿地香颂(奉贤)(公寓)2室1厅南,1600 元/月,奉贤-海湾-绿地香颂(奉贤)(公寓),62㎡,南,2室1厅1卫,链家,今天维护,
整租·邮电二村1室1厅南,4300 元/月,虹口-曲阳-邮电二村,43㎡,南,1室1厅1卫,链家,6天前维护,近地铁精装随时看房
整租·东城花苑一村3室1厅南,2600 元/月,浦东-惠南-东城花苑一村,105㎡,南,3室1厅1卫,链家,5天前维护,近地铁随时看房
整租·汇福家园安康里(东区)2室1厅南,3200 元/月,浦东-周浦-汇福家园安康里(东区),83㎡,南,2室1厅1卫,链家,2天前维护,随时看房
整租·金杨六街坊1室1厅南,3750 元/月,浦东-金杨-金杨六街坊,41㎡,南,1室1厅1卫,链家,1天前维护,近地铁随时看房
整租·泰兴路624弄2室1厅西南,6500 元/月,静安-南京西路-泰兴路624弄,50㎡,西南,2室1厅1卫,链家,3天前维护,近地铁
整租·东陆新村七街坊1室1厅南,3300 元/月,浦东-金桥-东陆新村七街坊,42㎡,南,1室1厅1卫,链家,11天前维护,近地铁随时看房
整租·崂山二村1室0厅南,3500 元/月,浦东-陆家嘴-崂山二村,30㎡,南,1室0厅1卫,链家,今天维护,近地铁随时看房
整租·曹杨八村2室1厅南,3600 元/月,普陀-真如-曹杨八村,30㎡,南,2室1厅1卫,链家,1天前维护,近地铁
整租·万航小区2室1厅南/北,6900 元/月,长宁-中山公园-万航小区,61㎡,南北,2室1厅1卫,链家,1天前维护,近地铁精装
整租·花苑村丁香园2室1厅南,4800 元/月,徐汇-康健-花苑村丁香园,55㎡,南,2室1厅1卫,链家,今天维护,近地铁
整租·崧文轩2室1厅南,2950 元/月,青浦-赵巷-崧文轩,81㎡,南,2室1厅1卫,链家,今天维护,近地铁
整租·恒大翰城瀚林苑2室0厅南/北,3200 元/月,浦东-三林-恒大翰城瀚林苑,60㎡,南北,2室0厅1卫,链家,今天维护,近地铁
整租·隆德小区1室1厅西北,4100 元/月,普陀-武宁-隆德小区,44㎡,西北,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·久安小区1室0厅南,5500 元/月,徐汇-衡山路-久安小区,40㎡,南,1室0厅1卫,链家,7天前维护,近地铁精装随时看房
整租·沙田新苑1室0厅南,3300 元/月,普陀-曹杨-沙田新苑,33㎡,南,1室0厅1卫,链家,4天前维护,近地铁随时看房
整租·凤城路104弄1室0厅南,3700 元/月,杨浦-控江路-凤城路104弄,40㎡,南,1室0厅1卫,链家,11天前维护,近地铁
整租·赵家花园1室0厅南,3600 元/月,普陀-甘泉宜川-赵家花园,35㎡,南,1室0厅1卫,链家,7天前维护,近地铁
整租·双桥公寓3室1厅南,2500 元/月,青浦-盈浦-双桥公寓,90㎡,南,3室1厅1卫,链家,6天前维护,
整租·松花一村2室1厅南/北,3900 元/月,杨浦-黄兴公园-松花一村,29㎡,南北,2室1厅1卫,链家,3天前维护,近地铁精装随时看房
整租·桃浦七村雪松苑1室1厅南,3300 元/月,普陀-桃浦-桃浦七村雪松苑,43㎡,南,1室1厅1卫,链家,5天前维护,近地铁
整租·虹南大楼1室1厅南,6500 元/月,长宁-新华路-虹南大楼,48㎡,南,1室1厅1卫,链家,2天前维护,近地铁精装
整租·黄山锦庭2室1厅南,4900 元/月,静安-闸北公园-黄山锦庭,61㎡,南,2室1厅1卫,链家,1天前维护,近地铁
整租·曹杨九村1室0厅南,3300 元/月,普陀-曹杨-曹杨九村,29㎡,南,1室0厅1卫,链家,6天前维护,近地铁精装随时看房
整租·控江二村107弄小区1室1厅南,3800 元/月,杨浦-黄兴公园-控江二村107弄小区,31㎡,南,1室1厅1卫,链家,1天前维护,近地铁精装
整租·旭辉百合宫馆1室1厅南,1800 元/月,青浦-盈浦-旭辉百合宫馆,36㎡,南,1室1厅1卫,链家,8天前维护,精装
整租·周浦新村1室1厅南,2600 元/月,浦东-周浦-周浦新村,47㎡,南,1室1厅1卫,链家,今天维护,随时看房
整租·普陀四村1室1厅南,4000 元/月,普陀-武宁-普陀四村,40㎡,南,1室1厅1卫,链家,6天前维护,近地铁随时看房
整租·石泉六村1室1厅南,3500 元/月,普陀-光新-石泉六村,50㎡,南,1室1厅1卫,链家,11天前维护,近地铁随时看房
整租·龙馨华庭2室2厅南,3200 元/月,浦东-川沙-龙馨华庭,100㎡,南,2室2厅2卫,链家,8天前维护,双卫生间
整租·文定路85号2室1厅南,6000 元/月,徐汇-徐家汇-文定路85号,48㎡,南,2室1厅1卫,链家,今天维护,近地铁精装
整租·宁和小区2室1厅南,5500 元/月,静安-大宁-宁和小区,59㎡,南,2室1厅1卫,链家,4天前维护,近地铁随时看房
整租·悦公馆(永和东路)1室2厅南,6500 元/月,静安-大宁-悦公馆(永和东路),72㎡,南,1室2厅1卫,链家,9天前维护,近地铁精装随时看房
整租·林绿家园1室1厅南,3700 元/月,杨浦-五角场-林绿家园,44㎡,南,1室1厅1卫,链家,5天前维护,近地铁随时看房
整租·阳光苑民同路10弄40弄1室1厅南/北,3300 元/月,浦东-曹路-阳光苑民同路10弄40弄,57㎡,南北,1室1厅1卫,链家,1天前维护,近地铁
整租·千汇苑二村1室1厅南,2050 元/月,浦东-祝桥-千汇苑二村,53㎡,南,1室1厅1卫,链家,今天维护,随时看房
整租·万达广场(周浦)1室1厅北,2500 元/月,浦东-周浦-万达广场(周浦),40㎡,北,1室1厅1卫,链家,9天前维护,
整租·城市方园2室1厅南,3800 元/月,杨浦-中原-城市方园,70㎡,南,2室1厅1卫,链家,1天前维护,
整租·万航小区2室1厅南,6800 元/月,长宁-中山公园-万航小区,71㎡,南,2室1厅1卫,链家,今天维护,近地铁随时看房
整租·寺前浜2室1厅南,3000 元/月,浦东-金杨-寺前浜,49㎡,南,2室1厅1卫,链家,1天前维护,
整租·安东小区2室1厅南/北,6600 元/月,长宁-新华路-安东小区,41㎡,南北,2室1厅1卫,链家,今天维护,近地铁精装
整租·延吉三村1室1厅南,4200 元/月,杨浦-黄兴公园-延吉三村,35㎡,南,1室1厅1卫,链家,2天前维护,近地铁
整租·番禺大厦2室1厅南,7000 元/月,长宁-新华路-番禺大厦,54㎡,南,2室1厅1卫,链家,1天前维护,近地铁精装
整租·银杏家园2室2厅南/北,9800 元/月,黄浦-五里桥-银杏家园,99㎡,南北,2室2厅1卫,链家,1天前维护,近地铁
整租·水都南岸(一期)2室1厅,2200 元/月,青浦-朱家角-水都南岸(一期),90㎡,2室1厅1卫,低楼层（4层）,链家,14天前维护,
整租·沪东新村1室1厅南,3000 元/月,浦东-金桥-沪东新村,37㎡,南,1室1厅1卫,链家,6天前维护,近地铁随时看房
整租·怡田小区2室1厅南,3000 元/月,青浦-夏阳-怡田小区,75㎡,南,2室1厅1卫,链家,8天前维护,近地铁精装随时看房
整租·日晖二村1室0厅南,4500 元/月,徐汇-斜土路-日晖二村,32㎡,南,1室0厅1卫,链家,今天维护,近地铁精装随时看房
整租·桃浦西路443弄2室1厅南,4200 元/月,普陀-桃浦-桃浦西路443弄,80㎡,南,2室1厅1卫,链家,1天前维护,近地铁
整租·甘泉苑1室1厅南,4000 元/月,普陀-甘泉宜川-甘泉苑,42㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·鞍山三村1室0厅南,3600 元/月,杨浦-鞍山-鞍山三村,34㎡,南,1室0厅1卫,链家,今天维护,近地铁
整租·炎虹路76弄1室1厅南,5000 元/月,徐汇-斜土路-炎虹路76弄,35㎡,南,1室1厅1卫,链家,11天前维护,近地铁精装
整租·龙南五村1室1厅南,4900 元/月,徐汇-龙华-龙南五村,50㎡,南,1室1厅1卫,链家,今天维护,精装随时看房
整租·海洲桃花园2室1厅跃层南,3500 元/月,浦东-航头-海洲桃花园,78㎡,南,2室1厅1卫,链家,4天前维护,近地铁
整租·曹杨七村1室0厅南,3500 元/月,普陀-曹杨-曹杨七村,37㎡,南,1室0厅1卫,链家,5天前维护,近地铁随时看房
整租·中南小区2室2厅南,7800 元/月,黄浦-世博滨江-中南小区,99㎡,南,2室2厅1卫,链家,今天维护,近地铁精装随时看房
整租·华秀小区1室1厅北,6500 元/月,长宁-中山公园-华秀小区,29㎡,北,1室1厅1卫,链家,4天前维护,近地铁
整租·君悦静安1室1厅南,6900 元/月,静安-曹家渡-君悦静安,49㎡,南,1室1厅1卫,链家,8天前维护,近地铁精装随时看房
整租·瑞金南路63弄2室1厅南,7800 元/月,黄浦-打浦桥-瑞金南路63弄,61㎡,南,2室1厅1卫,链家,11天前维护,近地铁精装随时看房
整租·崂山一村1室1厅北,3500 元/月,浦东-陆家嘴-崂山一村,30㎡,北,1室1厅1卫,链家,13天前维护,近地铁
整租·莲溪八村1室1厅南,3300 元/月,浦东-北蔡-莲溪八村,40㎡,南,1室1厅1卫,链家,2天前维护,随时看房
整租·凌桥一村3室1厅南,3200 元/月,浦东-外高桥-凌桥一村,101㎡,南,3室1厅1卫,链家,14天前维护,随时看房
整租·周家嘴路3545弄2室1厅南,4000 元/月,杨浦-周家嘴路-周家嘴路3545弄,53㎡,南,2室1厅1卫,链家,今天维护,近地铁
整租·浩城华苑2室1厅南,9000 元/月,黄浦-董家渡-浩城华苑,73㎡,南,2室1厅1卫,链家,1天前维护,近地铁精装随时看房
整租·中福浦江汇2室1厅南,7800 元/月,黄浦-蓬莱公园-中福浦江汇,55㎡,南,2室1厅1卫,链家,2天前维护,近地铁精装随时看房
整租·益元大楼2室1厅南,8500 元/月,黄浦-世博滨江-益元大楼,73㎡,南,2室1厅1卫,链家,今天维护,近地铁精装
整租·云阳村2室0厅南/北,6000 元/月,长宁-新华路-云阳村,51㎡,南北,2室0厅1卫,链家,1天前维护,近地铁精装
整租·控江路1200弄2室0厅南,4200 元/月,杨浦-控江路-控江路1200弄,47㎡,南,2室0厅1卫,链家,5天前维护,近地铁随时看房
整租·滨江名人苑2室1厅南,10000 元/月,黄浦-黄浦滨江-滨江名人苑,101㎡,南,2室1厅1卫,链家,5天前维护,近地铁
整租·粤秀苑2室1厅东南,4700 元/月,静安-大宁-粤秀苑,70㎡,东南,2室1厅1卫,链家,1天前维护,精装
整租·殷行路590弄1室1厅南,4200 元/月,杨浦-中原-殷行路590弄,39㎡,南,1室1厅1卫,链家,4天前维护,新上近地铁
整租·松苑小区1室1厅南,3600 元/月,杨浦-黄兴公园-松苑小区,46㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·伊犁路110弄2室1厅南,6600 元/月,长宁-虹桥-伊犁路110弄,59㎡,南,2室1厅1卫,链家,1天前维护,近地铁精装
整租·法华镇路878弄2室1厅南/北,6000 元/月,长宁-新华路-法华镇路878弄,45㎡,南北,2室1厅1卫,链家,5天前维护,近地铁精装
整租·宜川一村1室1厅南,3800 元/月,普陀-甘泉宜川-宜川一村,39㎡,南,1室1厅1卫,链家,12天前维护,随时看房
整租·延吉七村1室1厅南,3600 元/月,杨浦-黄兴公园-延吉七村,36㎡,南,1室1厅1卫,链家,1天前维护,近地铁随时看房
整租·祝和苑3室2厅南,2500 元/月,浦东-祝桥-祝和苑,106㎡,南,3室2厅1卫,链家,5天前维护,
整租·宝龙城市广场(青浦)1室1厅南,2500 元/月,青浦-赵巷-宝龙城市广场(青浦),60㎡,南,1室1厅1卫,链家,13天前维护,近地铁
整租·延武机电大楼1室1厅南,5400 元/月,长宁-新华路-延武机电大楼,46㎡,南,1室1厅1卫,链家,1天前维护,近地铁精装
整租·石家街97弄2室1厅南,3200 元/月,浦东-外高桥-石家街97弄,54㎡,南,2室1厅1卫,链家,今天维护,近地铁精装
整租·三江小区1室1厅南,4800 元/月,徐汇-龙华-三江小区,47㎡,南,1室1厅1卫,链家,2天前维护,近地铁精装随时看房
整租·千汇苑二村2室2厅南,2400 元/月,浦东-祝桥-千汇苑二村,81㎡,南,2室2厅1卫,链家,3天前维护,精装随时看房
整租·中华小区1室1厅南,5800 元/月,长宁-新华路-中华小区,32㎡,南,1室1厅1卫,链家,4天前维护,近地铁精装随时看房
整租·星纪花苑2室1厅南,4700 元/月,静安-彭浦-星纪花苑,75㎡,南,2室1厅1卫,链家,8天前维护,近地铁
整租·繁荣华庭2室2厅南,3600 元/月,浦东-周浦-繁荣华庭,102㎡,南,2室2厅1卫,链家,9天前维护,
整租·民生四村1室1厅南,3500 元/月,浦东-洋泾-民生四村,30㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·同润蓝美俊庭2室2厅南,2600 元/月,浦东-大团镇-同润蓝美俊庭,88㎡,南,2室2厅1卫,链家,11天前维护,
整租·园南三村2室1厅南,4800 元/月,徐汇-植物园-园南三村,62㎡,南,2室1厅1卫,链家,5天前维护,
整租·宜嘉坊1室1厅南,7000 元/月,长宁-北新泾-宜嘉坊,71㎡,南,1室1厅2卫,链家,4天前维护,近地铁双卫生间
整租·长宁支路318弄2室1厅南/北,6500 元/月,长宁-中山公园-长宁支路318弄,60㎡,南北,2室1厅1卫,链家,2天前维护,近地铁精装
整租·化工二三村2室1厅南,4500 元/月,徐汇-华东理工-化工二三村,53㎡,南,2室1厅1卫,链家,12天前维护,近地铁精装押一付一
整租·宜川三村1室1厅南,4000 元/月,普陀-甘泉宜川-宜川三村,42㎡,南,1室1厅1卫,链家,6天前维护,近地铁随时看房
整租·八一小区2室0厅南,3800 元/月,虹口-曲阳-八一小区,48㎡,南,2室0厅1卫,链家,今天维护,随时看房
整租·三泾南宅2室0厅南/北,5800 元/月,长宁-中山公园-三泾南宅,46㎡,南北,2室0厅1卫,链家,今天维护,近地铁精装随时看房
整租·市光二村2室1厅南,4300 元/月,杨浦-中原-市光二村,70㎡,南,2室1厅1卫,链家,1天前维护,近地铁
整租·桃园新城中虹佳园1室1厅南/北,2700 元/月,浦东-周浦-桃园新城中虹佳园,52㎡,南北,1室1厅1卫,链家,今天维护,
整租·南大街34弄1室1厅南,4000 元/月,普陀-真如-南大街34弄,42㎡,南,1室1厅1卫,链家,2天前维护,近地铁
整租·光新苑1室1厅西南,3600 元/月,普陀-光新-光新苑,31㎡,西南,1室1厅1卫,链家,1天前维护,新上近地铁
整租·中福花苑1室1厅南,6800 元/月,黄浦-蓬莱公园-中福花苑,40㎡,南,1室1厅1卫,链家,5天前维护,近地铁精装
整租·三林路430弄1室0厅南,3500 元/月,浦东-三林-三林路430弄,38㎡,南,1室0厅1卫,链家,13天前维护,近地铁
整租·华池路15号2室0厅南,3400 元/月,普陀-光新-华池路15号,46㎡,南,2室0厅1卫,链家,8天前维护,近地铁
整租·东沟七村2室1厅南/北,3500 元/月,浦东-金桥-东沟七村,60㎡,南北,2室1厅1卫,链家,1天前维护,随时看房
整租·康乐小区(徐汇)2室1厅南,4500 元/月,徐汇-康健-康乐小区(徐汇),53㎡,南,2室1厅1卫,链家,1天前维护,近地铁随时看房
整租·波阳路173弄1室1厅南,3600 元/月,杨浦-周家嘴路-波阳路173弄,41㎡,南,1室1厅1卫,链家,4天前维护,近地铁
整租·红馥里1室1厅南,3800 元/月,虹口-江湾镇-红馥里,59㎡,南,1室1厅1卫,链家,今天维护,
整租·新建西路49弄2室1厅南,1450 元/月,奉贤-南桥-新建西路49弄,52㎡,南,2室1厅1卫,链家,21天前维护,随时看房
整租·学前二村2室1厅南,3000 元/月,浦东-外高桥-学前二村,55㎡,南,2室1厅1卫,链家,1天前维护,近地铁
整租·阳光威尼斯(三期)1室1厅南,3500 元/月,普陀-真光-阳光威尼斯(三期),40㎡,南,1室1厅1卫,链家,5天前维护,随时看房
整租·柿子湾路6号1室1厅南,4700 元/月,徐汇-徐家汇-柿子湾路6号,39㎡,南,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·锦泰苑(徐汇)2室1厅南,4500 元/月,徐汇-华东理工-锦泰苑(徐汇),73㎡,南,2室1厅1卫,链家,今天维护,近地铁随时看房
整租·运河新村(南桥)2室1厅南,1500 元/月,奉贤-南桥-运河新村(南桥),50㎡,南,2室1厅1卫,链家,11天前维护,随时看房
整租·东航龙华苑2室1厅南,6200 元/月,徐汇-龙华-东航龙华苑,77㎡,南,2室1厅1卫,链家,12天前维护,近地铁精装随时看房
整租·大宁龙盛雅苑1室1厅南,4700 元/月,静安-大宁-大宁龙盛雅苑,48㎡,南,1室1厅1卫,链家,1天前维护,近地铁随时看房
整租·冠生园路235弄2室1厅南,5500 元/月,徐汇-康健-冠生园路235弄,62㎡,南,2室1厅1卫,链家,今天维护,近地铁精装随时看房
整租·保利铃兰公馆3室2厅南,3000 元/月,浦东-临港新城-保利铃兰公馆,89㎡,南,3室2厅2卫,链家,今天维护,精装双卫生间
整租·康桥月苑2室1厅南,3500 元/月,浦东-康桥-康桥月苑,73㎡,南,2室1厅1卫,链家,2天前维护,随时看房
整租·北蒙三小区2室1厅南,7200 元/月,黄浦-五里桥-北蒙三小区,55㎡,南,2室1厅1卫,链家,1天前维护,近地铁精装
整租·控江四村1室0厅南,3800 元/月,杨浦-黄兴公园-控江四村,36㎡,南,1室0厅1卫,链家,4天前维护,近地铁随时看房
整租·建德国际公寓1室2厅南,4000 元/月,杨浦-新江湾城-建德国际公寓,127㎡,南,1室2厅1卫,链家,1天前维护,
整租·市光三村2室1厅南,4000 元/月,杨浦-中原-市光三村,48㎡,南,2室1厅1卫,链家,1天前维护,随时看房
整租·安福路275弄1室1厅南,4800 元/月,徐汇-衡山路-安福路275弄,30㎡,南,1室1厅1卫,链家,6天前维护,近地铁
整租·南阳公寓1室0厅南,5300 元/月,静安-南京西路-南阳公寓,25㎡,南,1室0厅1卫,链家,12天前维护,近地铁精装
整租·绿地朱家角1号4室2厅,3000 元/月,青浦-朱家角-绿地朱家角1号,140㎡,4室2厅3卫,高楼层（4层）,链家,3天前维护,
整租·馨宁公寓1室2厅南,5000 元/月,徐汇-华泾-馨宁公寓,62㎡,南,1室2厅1卫,链家,1天前维护,
整租·昱龙家园2室1厅南,2600 元/月,浦东-康桥-昱龙家园,74㎡,南,2室1厅1卫,链家,4天前维护,随时看房
整租·建德坊2室2厅南,10000 元/月,黄浦-新天地-建德坊,81㎡,南,2室2厅1卫,链家,1天前维护,近地铁
整租·富特四村2室1厅南,3600 元/月,浦东-外高桥-富特四村,68㎡,南,2室1厅1卫,链家,今天维护,近地铁
整租·水霞小区2室2厅南,6800 元/月,长宁-仙霞-水霞小区,70㎡,南,2室2厅1卫,链家,2天前维护,近地铁随时看房
整租·海尚康庭2室1厅南,3000 元/月,浦东-康桥-海尚康庭,73㎡,南,2室1厅1卫,链家,12天前维护,随时看房
整租·西木小区2室0厅东,4300 元/月,徐汇-斜土路-西木小区,25㎡,东,2室0厅1卫,链家,8天前维护,近地铁随时看房
整租·红梅苑2室1厅南/北,2300 元/月,闵行-浦江-红梅苑,90㎡,南北,2室1厅1卫,链家,6天前维护,近地铁
整租·棕榈滩海景城2室1厅南,1500 元/月,奉贤-海湾-棕榈滩海景城,81㎡,南,2室1厅1卫,链家,1天前维护,
整租·兆丰别墅1室2厅南,6500 元/月,长宁-中山公园-兆丰别墅,45㎡,南,1室2厅1卫,链家,1天前维护,近地铁精装
整租·宜川六村1室0厅南,3200 元/月,普陀-甘泉宜川-宜川六村,30㎡,南,1室0厅1卫,链家,15天前维护,近地铁
整租·佳兆业君汇上品2室2厅南,3000 元/月,青浦-重固-佳兆业君汇上品,79㎡,南,2室2厅1卫,链家,3天前维护,精装随时看房
整租·东方冠郡2室2厅南,3600 元/月,浦东-新场-东方冠郡,100㎡,南,2室2厅1卫,链家,6天前维护,
整租·宛南四村1室1厅南,4500 元/月,徐汇-龙华-宛南四村,38㎡,南,1室1厅1卫,链家,11天前维护,近地铁精装随时看房
整租·自由公寓1室0厅南,6000 元/月,徐汇-衡山路-自由公寓,22㎡,南,1室0厅1卫,链家,8天前维护,近地铁精装随时看房
整租·高桥一村2室1厅南,3000 元/月,浦东-外高桥-高桥一村,46㎡,南,2室1厅1卫,链家,1天前维护,近地铁
整租·高荣小区1室1厅东南,5600 元/月,静安-曹家渡-高荣小区,44㎡,东南,1室1厅1卫,链家,7天前维护,近地铁
整租·华滨家园1室1厅南,5000 元/月,徐汇-植物园-华滨家园,56㎡,南,1室1厅1卫,链家,2天前维护,
